date,product_id,product_name,item_name,brand,category,price,quantity,revenue
2023-11-13,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-02-21,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-08-09,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-06-24,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-10-27,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-08-24,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-09-16,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-10-09,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-05-24,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-08-19,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-09-16,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-07-30,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-06-07,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-09-12,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-04-14,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-11-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-08-17,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-04-29,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-07-20,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-06-12,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-09-21,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-09-15,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-03-06,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-08-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-11-11,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-08-12,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-29,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-10-21,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-08-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,5,75
2023-08-01,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-08-30,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-08-03,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-04-14,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-10-27,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,5,100
2023-03-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-07-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-07-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-07-11,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-10-01,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-09-03,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-02-11,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-06-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-03-05,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,5,100
2023-02-09,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-01-04,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-01-15,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-02-07,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-07-14,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-03-22,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-04-20,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-03-13,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-10-19,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-04-28,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,4,200
2023-07-27,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-05-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-10-06,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-11-26,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-05-17,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-01-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-02-13,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-01-14,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-04-13,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-07-26,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-03-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,6,210
2023-12-28,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-02-03,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-08-13,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-07-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-11-09,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-01-06,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-01-14,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,6,240
2023-08-05,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-05-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-08-19,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-01-18,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-11-06,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-04-04,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-09-25,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-05-27,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-08-23,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-05-05,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-08-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-10-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-04-16,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-05-17,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-04-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-10-15,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-08-17,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-04-30,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-04-12,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-09-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-11-08,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-02-26,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-11-16,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-07-10,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-05-23,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-11-28,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-02-02,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-06,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-10-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-08-10,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-08-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-12-07,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-10-26,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-07-02,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-08-10,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-08-14,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-08-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-05-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-06-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-03-29,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-04-14,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-05-10,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-02-07,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-11-10,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-06-14,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-05-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-16,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-03-26,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-01-14,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-11-11,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-04-15,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-10-01,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-26,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-07-16,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,5,125
2023-03-09,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-10-20,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-05-24,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-03-26,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-06-21,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-11-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-11-09,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-09-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-05-31,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-01-25,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-09-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-14,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-06-19,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-03-21,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-07-22,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,4,36
2023-03-13,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-01-22,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-04-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-12-08,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-06-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-11-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-27,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-04-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-04-26,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-02-04,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-04-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-02-03,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-08,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-04-20,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-12-15,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-11-30,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-02-25,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-09-09,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-09-02,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-10-05,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-03-09,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-11-07,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-08-07,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-02-22,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-03-31,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-11-19,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-07-12,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-07,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-12,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-06-14,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-05-19,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-06-10,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,5,200
2023-04-09,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-06-05,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-08-11,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-11-29,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-16,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,5,45
2023-05-23,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-03-15,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,5,45
2023-09-21,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-06-04,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-06-03,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-03-01,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-05-18,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-08-15,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-08-27,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-09-26,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-11-25,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-08-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-09-20,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-27,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-07-31,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-11-21,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-05-21,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-12-19,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-10-31,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-03-29,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-05-23,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-03-30,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-01-31,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-08-07,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-12-15,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-02-25,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-07-26,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-03-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-07-19,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-07-17,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-01-28,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-07-01,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-06-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-06-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-10-15,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-03-14,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-01-08,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-10-04,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-03-25,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-02-02,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-01-25,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-04-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-09-25,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-01-22,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-07-21,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-06-13,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-01-09,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-04-30,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-06-17,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-09-01,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-18,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-03-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-04-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-12-27,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-10-17,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-03-08,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-12-26,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-10-22,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-08-11,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-05-11,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,6,48
2023-02-11,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-11-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-08-14,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-11-11,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-06,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-12-29,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-09-28,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-12-26,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-04-01,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,6,90
2023-07-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-05-09,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-21,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-09-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-09-03,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,5,50
2023-05-28,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-12-27,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-10-25,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-08-31,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-12-29,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-02-03,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-02-14,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-12-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-12-02,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-06-13,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-06-05,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-08-26,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-05-24,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-07-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-04,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-01-29,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-01-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-12-07,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-05-13,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-08-16,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-11-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-04-26,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-11-04,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-12-06,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-03-22,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-07-09,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-06-05,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-02-22,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-11-30,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-08-19,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-07-02,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,5,50
2023-04-21,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-08,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-01-24,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,5,20
2023-01-05,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-10-29,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-03-08,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-10-07,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-04-13,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-03-04,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-10-04,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-08-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-05-21,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-03-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-01-09,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-07-06,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-02-12,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-08-13,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-11-30,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-02-10,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-03-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-05-11,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-11-29,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-03-15,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-12-15,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-09-21,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-06-22,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,5,75
2023-09-01,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,5,175
2023-03-31,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-06,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-10-08,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-11-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-02-26,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-09-01,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-05-26,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-04-15,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-06-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-12-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
